Clave;Clave Alterna;Descripcion;Categoria;SubCategoria;Modelo;Marca;Servicio;StockMin;StockMax;Precio Instalacion;Precio Compra;Precio 1;Precio 2;Precio 3;Precio 4;Precio 5;Mayoreo 1;Mayoreo 2;Mayoreo 3;Mayoreo 4;Mayoreo 5;Existencia
102651699;1699;FLEX CENTRAL BATERIA A21S;TELEFONOS;FLEX;A217;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102511700;1700;FLEX CENTRAL BATERIA A51;TELEFONOS;FLEX;A515;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102751701;1701;FLEX CENTRAL BATERIA A70;TELEFONOS;FLEX;A705;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102652529;2529;FLEX DE CARGA 8 PLUS;TELEFONOS;FLEX;A1864 A1897 A1899;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102552632;2632;FLEX DE CARGA Y7 2019  VERS. PERU;TELEFONOS;FLEX;DUB-LX3 DUB-LX2 DUB-LX1;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102502635;2635;FLEX DE CARGA Y5 2018;TELEFONOS;FLEX;DRA-LX3 DRA-LX5 DRA-LX2 DRA-L21;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541434;1434;FLEX DE CARGA G8 POWER;TELEFONOS;FLEX;XT2041;MOTOROLA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541435;1435;FLEX DE CARGA G8 POWER LITE;TELEFONOS;FLEX;XT2055;MOTOROLA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541436;1436;FLEX DE CARGA MOTO G5;TELEFONOS;FLEX;XT1670 XT1675;MOTOROLA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541710;1710;FLEX TEST P/ PANTALLA J7;TELEFONOS;FLEX;J700;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541711;1711;FLEX DE CARGA A11;TELEFONOS;FLEX;A115;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541438;1438;FLEX DE CARGA G8 PLAY;TELEFONOS;FLEX;XT 2015;MOTOROLA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541301;1301;FLEX DE CARGA REDMI NOTE 7;TELEFONOS;FLEX;M1901F7E, M1901F7C, M1901F7G;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541712;1712;FLEX DE CARGA A10S (M15);TELEFONOS;FLEX;A107;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071714;1714;FLEX CENTRAL BATERIA A30;TELEFONOS;FLEX;A305;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071715;1715;FLEX DE CARGA A21S;TELEFONOS;FLEX;A217;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071716;1716;FLEX DE CARGA A12;TELEFONOS;FLEX;A125;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071717;1717;FLEX DE CARGA A72 ORIG.;TELEFONOS;FLEX;A725;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102072401;2401;FLEX CENTRAL BATERIA POCO X3;TELEFONOS;FLEX;M2007J20CG;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102072405;2405;FLEX CENTRAL BATERIA POCO F2 PRO;TELEFONOS;FLEX;M2004J11G;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071720;1720;FLEX DE CARGA A32 (4G);TELEFONOS;FLEX;A325;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324123;1724;FLEX DE CARGA A30S ORIG.;TELEFONOS;FLEX;A307;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324676;1207;FLEX U20;TELEFONOS;FLEX;U20;SONY;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324677;1208;FLEX W100;TELEFONOS;FLEX;W100;SONY;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324685;1216;FLEX W580 S500;TELEFONOS;FLEX;W580;SONY;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102983602;1231;FLEX AURICULAR X MINI/X COMPACT;TELEFONOS;FLEX;F5321;SONY;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071237;1237;FLEX DE CARGA XA;TELEFONOS;FLEX;F3111 F3112 F3115 F3116;SONY;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324737;1625;FLEX E1150 E1155;TELEFONOS;FLEX;E1150 E1155;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324739;1628;FLEX DE CARGA A10 AAA;TELEFONOS;FLEX;A105;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102659301;1637;FLEX DE CARGA S7 EDGE;TELEFONOS;FLEX;G935;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102841201;1643;EXTENSION DE FLEX DE LCD S6/NOTE 5/S7;TELEFONOS;FLEX;G920 N920 G930;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324744;1659;FLEX DE CARGA A310;TELEFONOS;FLEX;A310;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102325747;1669;FLEX DE CARGA M20;TELEFONOS;FLEX;M205;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102980141;2350;FLEX DE CARGA/MICRO M9;TELEFONOS;FLEX;M9;HTC;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102552504;2504;FLEX DE CARGA  5C;TELEFONOS;FLEX;A1507;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102302507;2507;FLEX HOME 5S NEGRO;TELEFONOS;FLEX;A1453 A1457 A1530;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102012511;2511;FLEX HOME 5G NEGRO;TELEFONOS;FLEX;A1428 A1429;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102012512;2512;FLEX HOME 5G BLANCO;TELEFONOS;FLEX;A1428 A1429;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102132515;2515;FLEX HOME 6S PLUS NEGRO;TELEFONOS;FLEX;A1687 A1634;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102202519;2519;FLEX HOME IPRAD PRO 10.5 PLATA;TELEFONOS;FLEX;A1709;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102872601;2601;FLEX HUELLA P10 PLUS;TELEFONOS;FLEX;VTR-L09 VTR-L10 VTR-L29;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102302602;2602;FLEX POWER MATE9/MT9;TELEFONOS;FLEX;MHA-L09 MHA-L29;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102042603;2603;FLEX POWER Y VOLUMEN P10;TELEFONOS;FLEX;VTR-L09 VTR-L10 VTR-L29;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102192605;2605;FLEX HUELLA DIGITAL P9;TELEFONOS;FLEX;EVA-L09 EVA-L19;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102052520;2612;FLEX DE HUELLA MATE 8/MT8/MATE8;TELEFONOS;FLEX;NXT-L09 NXT-L29;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102271234;2613;FLEX HUELLA P9 BLANCO;TELEFONOS;FLEX;EVA-L09 EVA-L19;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102061685;1685;FLEX VOLUMEN J4/J6/J8;TELEFONOS;FLEX;J400 J600 J800;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102061687;1687;FLEX VOLUMEN A20/A30/A40/A50;TELEFONOS;FLEX;A205 A305 A405 A505;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324660;1008;FLEX C2-02;TELEFONOS;FLEX;C2-02;NOKIA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102051009;1009;FLEX HOME  N6;TELEFONOS;FLEX;N6;NOKIA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102052523;2523;FLEX DE CARGA  X ORIG.;TELEFONOS;FLEX;A1865 A1901 A1902;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102052524;2524;FLEX DE CARGA  XS ORIG.;TELEFONOS;FLEX;A2097 A2100;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102052525;2525;FLEX DE CARGA  XS MAX ORIG.;TELEFONOS;FLEX;A2101 A2104;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102052526;2526;FLEX DE CARGA  XR ORIG.;TELEFONOS;FLEX;A2105 A2108;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102052615;2615;FLEX DE POWER + VOLUMEN P10 PLUS;TELEFONOS;FLEX;VKY-AL00 VKY-L09 VKY-L29;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102061679;1679;FLEX DE CARGA A50S ORIG.;TELEFONOS;FLEX;A507;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102061680;1680;FLEX DE HUELLA A50;TELEFONOS;FLEX;A505;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102061683;1683;FLEX DE HUELLA S9;TELEFONOS;FLEX;G960;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102271110;2625;FLEX DE CARGA G8 RIO;TELEFONOS;FLEX;RIO-L01 L02 L03;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1021140190;79005;FLEX  DE CARGA MT30 PRO;TELEFONOS;FLEX;LIO-AL00  LIO-L09 LIO-L29;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102140192;79006;FLEX  DE CARGA P40;TELEFONOS;FLEX;ELS-NX9 ELS-N04;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102140195;79009;FLEX DE CARGA P40 PRO;TELEFONOS;FLEX;ANA-LNX9;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102140196;2629;FLEX HOME P20 PRO;TELEFONOS;FLEX;CLT-L04;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102652630;2630;FLEX CENTRAL DE BATERIA Y9 PRIME 2019;TELEFONOS;FLEX;STK-LX1 STK-L21 STK-LX3;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102552631;2631;FLEX DE CARGA Y9 PRIME 2019;TELEFONOS;FLEX;STK-LX1 STK-L21 STK-LX3;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102042633;2633;FLEX DE CARGA Y7  2019  VERS. INTERNAC.;TELEFONOS;FLEX;DUB-LX3 DUB-LX2 DUB-LX1;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541702;1702;FLEX TEST P/ PANTALLA A10/A20/A30/A50/A70/A10S;TELEFONOS;FLEX;A105 A205 A305 A505 A705 A107;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102251703;1703;FLEX TEST P/ PANTALLA S8;TELEFONOS;FLEX;G950;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102581704;1704;FLEX TEST P/ PANTALLA S10+/S10 PLUS;TELEFONOS;FLEX;G975;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102531705;1705;FLEX TEST P/ PANTALLA NOTE 9 /NT9;TELEFONOS;FLEX;G960;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102591706;1706;FLEX TEST P/ PANTALLA NOTE 10+ /NT10 PLUS/NOTE 10 PLUS;TELEFONOS;FLEX;N975;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102561707;1707;FLEX TEST P/ PANTALLA A7 2018;TELEFONOS;FLEX;A750;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102591708;1708;FLEX TEST P/ PANTALLA J4+ /J6+/J6 PLUS/J4 PLUS;TELEFONOS;FLEX;J415 J610;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541709;1709;FLEX TEST P/ PANTALLA J7 PRO;TELEFONOS;FLEX;J730;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102541302;1302;FLEX DE CARGA REDMI NOTE 5 PRO;TELEFONOS;FLEX;MEI7, MEI7S . M1803E7SG . M1803E7ST . M1803E7S;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071713;1713;FLEX CENTRAL BATERIA A10;TELEFONOS;FLEX;A105;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071718;1718;FLEX CENTRAL BATERIA A10S (M15);TELEFONOS;FLEX;A107;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071719;1719;FLEX CENTRAL BATERIA A10S (M16);TELEFONOS;FLEX;A107;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102072402;2402;FLEX DE CARGA POCO X3/POCO X3 PRO;TELEFONOS;FLEX;M2007J20CG;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102072403;2403;FLEX DE CARGA POCO F2 PRO;TELEFONOS;FLEX;M2004J11G;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102072404;2404;FLEX DE PANTALLA POCO F2 PRO;TELEFONOS;FLEX;M2004J11G;XIAOMI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071721;1721;FLEX DE CARGA A32 (5G);TELEFONOS;FLEX;A326;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071722;1722;FLEX DE CARGA A02;TELEFONOS;FLEX;A022;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071723;1723;FLEX DE CARGA M31;TELEFONOS;FLEX;M307;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102071439;1439;FLEX  CENTRAL BATERIA G8 POWER;TELEFONOS;FLEX;XT2041;MOTOROLA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102548625;89545;BENCINA MARTELL 900ML;HERRAMIENTA;PEGAMENTO;900ML;MARTELL;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102558651;90191;MICROSCOPIO TRINOCULAR 90X  AMSCOPE;MAQUINAS;MICROSCOPIO;MSMC65T;MASTERSHOW;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102779714;99988;COSTO DE ENVIO;SERVICIOS;COSTO DE ENVIO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102873795;99989;ADELANTO PARA REPUESTO;SERVICIOS;SERVICIO TECNICO;S/M;2;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102933999;99998;SERVICIO LAMINADO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102254125;99999;SERVICIO TECNICO/MANO DE OBRA;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102799987;99987;MASCARILLA KN95;SERVICIOS;SERVICIO TECNICO;KN95;S-M;N;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0
102325489;99997;COMISION DE BCP;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102254126;99986;CAMBIO DE LCD+T. / SERVICIO TECNICO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102254128;99985;CAMBIO DE LCD / SERVICIO TECNICO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102254129;99984;CAMBIO DE TACTIL / SERVICIO TECNICO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102254131;99982;CAMBIO DE GLASS / SERVICIO TECNICO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102254132;99981;CAMBIO DE BATERIA / SERVICIO TECNICO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102779719;99990;COSTO DE ENVIO LA JOYA;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102899990;99991;GASTO BANCARIO;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102199983;99983;SERVICIO TECNICO FIBRA;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102899992;99992;COMISION  TARJETAS;SERVICIOS;SERVICIO TECNICO;SERVICIO TECNICO;SERVICIOS;S;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102164578;1645;FLEX DE CARGA S6 EDGE PLUS;TELEFONOS;FLEX;G928;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102301656;1656;FLEX CONECTOR DE AUDIFONO JACK S9+/S9PLUS;TELEFONOS;FLEX;G965;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324754;1664;FLEX DE CARGA A30 ORIG.;TELEFONOS;FLEX;A305;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324758;62709;BATERIA  S10;TELEFONOS;BATERIA;EB-BG973ABU;SAMSUNG;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102324829;1668;AUDIO S9;TELEFONOS;PARLANTE;G960;SAMSUNG;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102325748;2614;FLEX DE CARGA MATE 20 LITE/MT20 LITE;TELEFONOS;FLEX;SNE-LX1 SNE-LX1 SNE-LX3 SNE-AL00;HUAWEI;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324763;5002;LCD 311;TELEFONOS;LCD;311;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324773;5012;LCD 1616 1661 1800;TELEFONOS;LCD;1616 1661 1800;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324775;5014;LCD 610;TELEFONOS;LCD;RM-835;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324777;5016;LCD 500;TELEFONOS;LCD;500;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324780;5019;LCD 5800/5230/X6 ORIG.;TELEFONOS;LCD;5800 5230;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324782;5021;LCD C1-01;TELEFONOS;LCD;C1-01;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324783;5022;LCD 305/306;TELEFONOS;LCD;305 306;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324784;5023;LCD C2-02;TELEFONOS;LCD;C2-02;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324785;5024;LCD C3-00;TELEFONOS;LCD;C3-00;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324786;5025;LCD C7;TELEFONOS;LCD;C7;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324790;5029;LCD N8;TELEFONOS;LCD;N8-00;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324795;5034;LCD X3-02 206 203 208 300 C3-01;TELEFONOS;LCD;X3-02 206 203 208 300 C3-01;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324796;5035;LCD 620;TELEFONOS;LCD;RM-846;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324798;5037;LCD 501;TELEFONOS;LCD;RM-902;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102459858;5040;LCD+T. LUMIA 635 NEGRO;TELEFONOS;LCD+TACTIL;RM-974, RM-975;NOKIA;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102007867;5043;LCD+T. N3 NEGRO;TELEFONOS;LCD+TACTIL;N3/TA-1020/TA-1028/TA-1032;NOKIA;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102990897;5044;LCD+T. N6 NEGRO;TELEFONOS;LCD+TACTIL;TA-1000 TA-1003 TA-1021 TA-1025 TA-1033;NOKIA;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102885046;5046;LCD+T.  N8 NEGRO;TELEFONOS;LCD+TACTIL;TA-1012;NOKIA;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102988480;5048;LCD+T.  N5 NEGRO;TELEFONOS;LCD+TACTIL;TA-1024  TA-1027 TA-1044;NOKIA;N;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102155049;5049;LCD+T. N7 NEGRO;TELEFONOS;LCD+TACTIL;N7   N7100 N7105;NOKIA;N;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0
102095051;5050;LCD+T. N6.1 NEGRO;TELEFONOS;LCD+TACTIL;N6.1  TA-1050;NOKIA;N;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0
102055051;5051;LCD+T. N6.1 PLUS NEGRO;TELEFONOS;LCD+TACTIL;N6.1 PLUS   TA-1099;NOKIA;N;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0
102095052;5052;LCD+T.  N2 NEGRO;TELEFONOS;LCD+TACTIL;N2  TA-1029  TA-1035;NOKIA;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102325606;5053;LCD+T.  N5.1 NEGRO;TELEFONOS;LCD+TACTIL;N5.1  TA-1081;NOKIA;N;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
102324818;5060;LCD+T. N2.4 NEGRO;TELEFONOS;LCD+TACTIL;TA-1277 TA 1277;NOKIA;N;5;10;0;0;0;0;0;0;0;0;0;0;0;0;0
102324821;5520;LCD P500;TELEFONOS;LCD;P500;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324824;5523;LCD+T. G4 BEAT/G4 MINI NEGRO C/M ORIG.;TELEFONOS;LCD+TACTIL;H735 H736;LG;N;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0
102324825;5524;LCD+T. STYLUS 3 NEGRO AAA;TELEFONOS;LCD+TACTIL;LS777  M400F M400Y M400N;LG;N;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
102324827;5526;LCD+T. G4 STYLUS NEGRO  ORIG.;TELEFONOS;LCD+TACTIL;LS770 H630 H631 H635 H540;LG;N;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
102324830;5529;LCD E410;TELEFONOS;LCD;E410;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324833;5532;LCD E425;TELEFONOS;LCD;E425;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324835;5534;LCD P760 P768;TELEFONOS;LCD;P760 P765 P768 P769;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324837;5536;LCD G2 MINI;TELEFONOS;LCD;D610 D620 D625 D618;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324839;5538;LCD L90/D400/L90;TELEFONOS;LCD;D405 D405N D400;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324842;5541;LCD L20;TELEFONOS;LCD;D100 D105 D107;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324846;5545;LCD+T. G3   GRIS;TELEFONOS;LCD+TACTIL;D851 D855;LG;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
102324847;5546;LCD+T. OPTIMUS G2 BLANCO;TELEFONOS;LCD+TACTIL;D802 D805;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324848;5547;LCD D120/L30;TELEFONOS;LCD;D120G D120AR;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324850;5549;LCD D680 PRO LITE;TELEFONOS;LCD;D680 D685 D686;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324851;5550;LCD OPTIMUS 4X  HD OPTIMUS 4X HD;TELEFONOS;LCD;P880;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102934504;34504;TACTIL IPAD 6 2018 BLANCO C/BOTON HOME;TELEFONOS;TACTIL;A1893 A1954;IPHONE;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102960944;60944;TAPA POSTERIOR G8 POWER AZUL;TELEFONOS;TAPA POSTERIOR;XT2041;MOTOROLA;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102961745;61745;LENTE DE CAMARA J4 NEGRO;TELEFONOS;LENTE  DE CAMARA;J400;SAMSUNG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102324861;5561;LCD+T. G2;TELEFONOS;LCD+TACTIL;D800 D801;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324866;5568;LCD+T. K10 NEGRO  ORI;TELEFONOS;LCD+TACTIL;K420 K428 K430;LG;N;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0
102324868;5570;LCD+T. K8 NEGRO  C/M ORIG.;TELEFONOS;LCD+TACTIL;AS375 K350;LG;N;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0
102324869;5571;LCD X165/X156/X170 BELLO 2;TELEFONOS;LCD;X150 X155 X156 X160 X165 X170;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324872;5574;LCD+T. G5 NEGRO;TELEFONOS;LCD+TACTIL;H820 H830 H840 H848 H850;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324873;5575;LCD+T.  X POWER NEGRO;TELEFONOS;LCD+TACTIL;K210 K212 K220 K450 LS755;LG;N;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
102324874;5576;LCD+T. X MAX NEGRO;TELEFONOS;LCD+TACTIL;K240F K240H;LG;N;15;25;0;0;0;0;0;0;0;0;0;0;0;0;0
102324875;5577;LCD K4;TELEFONOS;LCD;VS425 K120 K121 K130;LG;N;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0
102324876;5578;LCD+T. STYLUS 2 PLUS NEGRO C/M;TELEFONOS;LCD+TACTIL;K530 K535 K550 K557 MS550;LG;N;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0
